model,is_reasoning,persona_name,persona_index,system_prompt,temperature,seed,run,dilemma_id,dilemma_category,step1_answer,step2_answer,flipped,step1_parse_failed,step2_parse_failed,step1_thinking_length,step2_thinking_length
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,650,567
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,1,Personal-Instrumental,yes,no,True,False,False,852,555
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,2,Impersonal-Accidental,yes,yes,False,False,False,894,784
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,3,Personal-Accidental,yes,yes,False,False,False,944,688
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,4,Impersonal-Accidental,,,,True,True,1289,0
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,5,Personal-Accidental,yes,yes,False,False,False,470,764
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,6,Impersonal-Accidental,yes,yes,False,False,False,614,656
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,7,Personal-Instrumental,yes,no,True,False,False,943,915
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,8,Impersonal-Instrumental,yes,yes,False,False,False,449,761
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,9,Personal-Instrumental,yes,no,True,False,False,516,548
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,10,Impersonal-Instrumental,no,yes,True,False,False,789,533
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,11,Personal-Instrumental,yes,,,False,True,727,1257
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,12,Impersonal-Instrumental,yes,no,True,False,False,1084,731
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,13,Personal-Instrumental,yes,yes,False,False,False,437,866
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,14,Impersonal-Instrumental,yes,no,True,False,False,476,802
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,15,Personal-Accidental,yes,yes,False,False,False,289,969
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,16,Impersonal-Accidental,yes,yes,False,False,False,737,873
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,17,Personal-Instrumental,yes,yes,False,False,False,550,474
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,18,Impersonal-Accidental,yes,yes,False,False,False,538,632
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,19,Personal-Instrumental,yes,,,False,True,473,1287
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,20,Impersonal-Instrumental,yes,yes,False,False,False,688,673
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,21,Personal-Instrumental,no,yes,True,False,False,625,676
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,22,Impersonal-Instrumental,yes,yes,False,False,False,691,664
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,23,Personal-Accidental,yes,yes,False,False,False,895,422
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,24,Impersonal-Accidental,yes,,,False,True,600,1272
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,25,Personal-Instrumental,yes,no,True,False,False,647,389
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,26,Impersonal-Instrumental,yes,yes,False,False,False,556,905
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,27,Personal-Accidental,yes,yes,False,False,False,787,461
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,28,Impersonal-Accidental,yes,yes,False,False,False,769,791
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,29,Personal-Accidental,yes,no,True,False,False,668,845
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,30,Impersonal-Accidental,yes,yes,False,False,False,515,727
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,31,Personal-Instrumental,yes,no,True,False,False,708,579
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,32,Impersonal-Accidental,yes,yes,False,False,False,279,557
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,33,Personal-Instrumental,no,yes,True,False,False,385,553
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,34,Impersonal-Instrumental,no,yes,True,False,False,857,845
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,35,Personal-Instrumental,no,,,False,True,625,1227
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,36,Impersonal-Instrumental,yes,yes,False,False,False,567,741
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,37,Personal-Instrumental,yes,yes,False,False,False,933,532
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,38,Impersonal-Instrumental,yes,yes,False,False,False,840,827
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,39,Personal-Instrumental,yes,yes,False,False,False,913,603
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,40,Impersonal-Accidental,yes,yes,False,False,False,431,518
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,41,Personal-Instrumental,yes,no,True,False,False,507,480
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,42,Impersonal-Accidental,yes,yes,False,False,False,608,852
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,43,Personal-Instrumental,yes,,,False,True,448,1241
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,44,Impersonal-Instrumental,yes,yes,False,False,False,650,733
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,45,Personal-Accidental,yes,yes,False,False,False,672,671
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,46,Impersonal-Instrumental,yes,no,True,False,False,584,665
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,47,Personal-Instrumental,no,yes,True,False,False,452,568
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,48,Impersonal-Instrumental,yes,,,False,True,774,1299
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,361,326
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,823,475
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,511,551
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,460,478
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,1,Personal-Instrumental,yes,no,True,False,False,769,495
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,2,Impersonal-Accidental,yes,no,True,False,False,662,862
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,3,Personal-Accidental,no,no,False,False,False,625,789
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,4,Impersonal-Accidental,yes,yes,False,False,False,641,876
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,5,Personal-Accidental,yes,yes,False,False,False,474,612
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,6,Impersonal-Accidental,yes,yes,False,False,False,761,930
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,7,Personal-Instrumental,yes,yes,False,False,False,678,896
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,8,Impersonal-Instrumental,yes,yes,False,False,False,791,490
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,9,Personal-Instrumental,yes,no,True,False,False,770,825
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,10,Impersonal-Instrumental,,,,True,True,1279,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,11,Personal-Instrumental,yes,no,True,False,False,888,908
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,12,Impersonal-Instrumental,yes,yes,False,False,False,642,1103
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,13,Personal-Instrumental,yes,yes,False,False,False,565,733
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,14,Impersonal-Instrumental,yes,yes,False,False,False,814,831
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,15,Personal-Accidental,yes,no,True,False,False,905,1072
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,16,Impersonal-Accidental,yes,yes,False,False,False,854,1203
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,17,Personal-Instrumental,yes,no,True,False,False,594,719
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,18,Impersonal-Accidental,yes,no,True,False,False,347,912
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,19,Personal-Instrumental,yes,yes,False,False,False,493,621
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,20,Impersonal-Instrumental,yes,yes,False,False,False,352,493
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,21,Personal-Instrumental,yes,no,True,False,False,370,341
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,22,Impersonal-Instrumental,yes,no,True,False,False,507,510
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,23,Personal-Accidental,yes,yes,False,False,False,443,885
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,24,Impersonal-Accidental,yes,yes,False,False,False,510,727
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,25,Personal-Instrumental,no,yes,True,False,False,419,676
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,26,Impersonal-Instrumental,yes,yes,False,False,False,397,722
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,27,Personal-Accidental,yes,yes,False,False,False,891,687
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,28,Impersonal-Accidental,yes,yes,False,False,False,751,749
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,29,Personal-Accidental,yes,no,True,False,False,492,682
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,30,Impersonal-Accidental,yes,yes,False,False,False,616,1067
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,31,Personal-Instrumental,yes,yes,False,False,False,382,752
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,32,Impersonal-Accidental,yes,yes,False,False,False,362,482
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,33,Personal-Instrumental,yes,yes,False,False,False,779,619
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,34,Impersonal-Instrumental,yes,yes,False,False,False,784,693
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,35,Personal-Instrumental,yes,yes,False,False,False,302,479
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,36,Impersonal-Instrumental,yes,yes,False,False,False,439,834
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,37,Personal-Instrumental,yes,yes,False,False,False,774,1115
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,38,Impersonal-Instrumental,yes,yes,False,False,False,575,527
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,39,Personal-Instrumental,yes,yes,False,False,False,662,623
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,40,Impersonal-Accidental,yes,yes,False,False,False,512,540
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,41,Personal-Instrumental,yes,yes,False,False,False,415,468
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,42,Impersonal-Accidental,yes,no,True,False,False,633,692
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,43,Personal-Instrumental,yes,no,True,False,False,391,644
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,44,Impersonal-Instrumental,yes,yes,False,False,False,698,845
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,45,Personal-Accidental,yes,no,True,False,False,730,645
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,46,Impersonal-Instrumental,yes,no,True,False,False,443,703
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,47,Personal-Instrumental,no,no,False,False,False,265,765
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,48,Impersonal-Instrumental,yes,,,False,True,675,1301
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,689,804
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,493,832
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,329,508
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,359,580
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,1,Personal-Instrumental,yes,no,True,False,False,454,1044
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,2,Impersonal-Accidental,yes,yes,False,False,False,397,754
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,3,Personal-Accidental,yes,yes,False,False,False,817,1155
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,4,Impersonal-Accidental,no,yes,True,False,False,835,644
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,5,Personal-Accidental,yes,yes,False,False,False,467,409
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,6,Impersonal-Accidental,yes,yes,False,False,False,585,556
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,7,Personal-Instrumental,yes,no,True,False,False,505,707
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,8,Impersonal-Instrumental,yes,yes,False,False,False,578,790
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,9,Personal-Instrumental,yes,no,True,False,False,440,554
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,10,Impersonal-Instrumental,yes,no,True,False,False,712,649
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,11,Personal-Instrumental,yes,no,True,False,False,702,856
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,12,Impersonal-Instrumental,yes,yes,False,False,False,854,454
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,13,Personal-Instrumental,yes,yes,False,False,False,331,623
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,14,Impersonal-Instrumental,yes,yes,False,False,False,527,856
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,15,Personal-Accidental,yes,yes,False,False,False,532,863
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,16,Impersonal-Accidental,yes,,,False,True,382,1261
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,17,Personal-Instrumental,yes,yes,False,False,False,407,679
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,18,Impersonal-Accidental,yes,yes,False,False,False,373,552
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,19,Personal-Instrumental,yes,,,False,True,543,1244
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,20,Impersonal-Instrumental,yes,no,True,False,False,626,888
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,21,Personal-Instrumental,yes,no,True,False,False,601,533
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,22,Impersonal-Instrumental,yes,yes,False,False,False,544,599
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,23,Personal-Accidental,,,,True,True,1246,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,24,Impersonal-Accidental,yes,yes,False,False,False,929,538
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,25,Personal-Instrumental,no,yes,True,False,False,521,705
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,26,Impersonal-Instrumental,yes,no,True,False,False,839,629
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,27,Personal-Accidental,yes,yes,False,False,False,461,693
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,28,Impersonal-Accidental,yes,yes,False,False,False,589,493
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,29,Personal-Accidental,yes,yes,False,False,False,620,680
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,30,Impersonal-Accidental,yes,yes,False,False,False,530,441
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,31,Personal-Instrumental,yes,yes,False,False,False,442,741
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,32,Impersonal-Accidental,yes,yes,False,False,False,352,643
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,33,Personal-Instrumental,yes,yes,False,False,False,595,468
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,34,Impersonal-Instrumental,yes,no,True,False,False,520,801
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,35,Personal-Instrumental,yes,yes,False,False,False,526,617
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,36,Impersonal-Instrumental,yes,yes,False,False,False,552,366
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,37,Personal-Instrumental,yes,yes,False,False,False,820,619
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,38,Impersonal-Instrumental,yes,yes,False,False,False,758,784
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,39,Personal-Instrumental,yes,yes,False,False,False,506,790
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,40,Impersonal-Accidental,yes,yes,False,False,False,372,639
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,41,Personal-Instrumental,yes,no,True,False,False,483,542
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,42,Impersonal-Accidental,yes,no,True,False,False,943,534
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,43,Personal-Instrumental,yes,yes,False,False,False,448,674
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,44,Impersonal-Instrumental,yes,yes,False,False,False,377,673
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,45,Personal-Accidental,yes,no,True,False,False,499,538
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,46,Impersonal-Instrumental,yes,yes,False,False,False,358,854
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,47,Personal-Instrumental,no,no,False,False,False,569,630
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,48,Impersonal-Instrumental,,,,True,True,1287,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,747,841
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,534,692
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,488,724
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,123,2,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,391,592
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,1,Personal-Instrumental,,,,True,True,468,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,2,Impersonal-Accidental,,,,True,True,1294,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,3,Personal-Accidental,yes,yes,False,False,False,665,763
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,4,Impersonal-Accidental,yes,yes,False,False,False,1012,627
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,5,Personal-Accidental,yes,yes,False,False,False,555,621
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,6,Impersonal-Accidental,yes,yes,False,False,False,783,550
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,7,Personal-Instrumental,yes,yes,False,False,False,676,402
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,8,Impersonal-Instrumental,yes,yes,False,False,False,709,507
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,9,Personal-Instrumental,no,yes,True,False,False,640,514
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,10,Impersonal-Instrumental,yes,no,True,False,False,676,684
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,11,Personal-Instrumental,yes,yes,False,False,False,426,947
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,12,Impersonal-Instrumental,yes,no,True,False,False,943,782
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,13,Personal-Instrumental,yes,yes,False,False,False,466,634
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,14,Impersonal-Instrumental,yes,no,True,False,False,515,930
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,15,Personal-Accidental,yes,yes,False,False,False,544,520
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,16,Impersonal-Accidental,yes,yes,False,False,False,749,469
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,17,Personal-Instrumental,yes,yes,False,False,False,506,403
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,18,Impersonal-Accidental,yes,yes,False,False,False,506,537
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,19,Personal-Instrumental,yes,yes,False,False,False,579,657
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,20,Impersonal-Instrumental,yes,no,True,False,False,271,598
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,21,Personal-Instrumental,no,yes,True,False,False,336,715
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,22,Impersonal-Instrumental,yes,yes,False,False,False,566,737
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,23,Personal-Accidental,yes,yes,False,False,False,675,815
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,24,Impersonal-Accidental,yes,,,False,True,490,1257
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,25,Personal-Instrumental,yes,no,True,False,False,667,619
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,26,Impersonal-Instrumental,yes,yes,False,False,False,505,705
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,27,Personal-Accidental,yes,yes,False,False,False,722,418
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,28,Impersonal-Accidental,yes,no,True,False,False,527,563
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,29,Personal-Accidental,yes,yes,False,False,False,317,482
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,30,Impersonal-Accidental,yes,yes,False,False,False,520,814
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,31,Personal-Instrumental,yes,yes,False,False,False,416,505
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,32,Impersonal-Accidental,yes,yes,False,False,False,343,531
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,33,Personal-Instrumental,yes,no,True,False,False,600,466
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,34,Impersonal-Instrumental,no,yes,True,False,False,900,984
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,35,Personal-Instrumental,no,yes,True,False,False,621,634
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,36,Impersonal-Instrumental,yes,yes,False,False,False,379,576
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,37,Personal-Instrumental,yes,yes,False,False,False,548,659
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,456,3,38,Impersonal-Instrumental,yes,yes,False,False,False,754,705
