model,is_reasoning,persona_name,persona_index,system_prompt,temperature,seed,run,source_condition,dilemma_id,dilemma_category,step1_answer,step2_answer,flipped,step1_parse_failed,step2_parse_failed,step1_thinking_length,step2_thinking_length
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,730,1087
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,39,Personal-Instrumental,yes,yes,False,False,False,496,579
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,40,Impersonal-Accidental,yes,yes,False,False,False,343,723
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,41,Personal-Instrumental,yes,no,True,False,False,621,708
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,42,Impersonal-Accidental,yes,,,False,True,1041,1301
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,43,Personal-Instrumental,yes,yes,False,False,False,375,593
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,781,814
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,45,Personal-Accidental,yes,no,True,False,False,803,550
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,46,Impersonal-Instrumental,no,yes,True,False,False,611,772
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,47,Personal-Instrumental,yes,no,True,False,False,467,353
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,48,Impersonal-Instrumental,yes,no,True,False,False,578,582
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,862,831
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,403,667
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,256,380
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,42,1,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,no,True,False,False,615,807
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,1,Personal-Instrumental,yes,yes,False,False,False,532,787
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,2,Impersonal-Accidental,yes,no,True,False,False,643,805
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,3,Personal-Accidental,yes,no,True,False,False,634,534
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,4,Impersonal-Accidental,no,no,False,False,False,1146,766
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,5,Personal-Accidental,yes,yes,False,False,False,325,693
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,6,Impersonal-Accidental,yes,yes,False,False,False,370,1181
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,7,Personal-Instrumental,yes,no,True,False,False,421,1130
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,8,Impersonal-Instrumental,yes,,,False,True,852,1262
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,9,Personal-Instrumental,no,yes,True,False,False,652,871
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,10,Impersonal-Instrumental,yes,no,True,False,False,799,468
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,11,Personal-Instrumental,yes,no,True,False,False,623,865
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,12,Impersonal-Instrumental,yes,no,True,False,False,881,421
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,13,Personal-Instrumental,yes,no,True,False,False,810,581
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,14,Impersonal-Instrumental,yes,yes,False,False,False,432,620
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,15,Personal-Accidental,yes,yes,False,False,False,518,801
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,16,Impersonal-Accidental,yes,yes,False,False,False,681,874
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,17,Personal-Instrumental,yes,yes,False,False,False,711,731
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,18,Impersonal-Accidental,yes,yes,False,False,False,795,675
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,19,Personal-Instrumental,yes,yes,False,False,False,1043,1199
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,20,Impersonal-Instrumental,yes,yes,False,False,False,373,681
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,21,Personal-Instrumental,no,yes,True,False,False,326,562
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,22,Impersonal-Instrumental,yes,yes,False,False,False,428,771
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,23,Personal-Accidental,yes,yes,False,False,False,591,983
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,24,Impersonal-Accidental,yes,yes,False,False,False,558,944
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,25,Personal-Instrumental,yes,no,True,False,False,527,546
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,26,Impersonal-Instrumental,yes,no,True,False,False,574,782
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,27,Personal-Accidental,yes,no,True,False,False,813,392
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,28,Impersonal-Accidental,yes,no,True,False,False,714,886
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,29,Personal-Accidental,yes,yes,False,False,False,889,438
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,30,Impersonal-Accidental,no,yes,True,False,False,589,630
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,31,Personal-Instrumental,yes,no,True,False,False,448,474
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,32,Impersonal-Accidental,yes,yes,False,False,False,491,546
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,33,Personal-Instrumental,yes,no,True,False,False,764,886
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,34,Impersonal-Instrumental,yes,no,True,False,False,572,836
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,35,Personal-Instrumental,yes,yes,False,False,False,484,663
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,36,Impersonal-Instrumental,yes,yes,False,False,False,484,449
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,37,Personal-Instrumental,yes,yes,False,False,False,803,796
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,597,517
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,39,Personal-Instrumental,yes,no,True,False,False,618,1059
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,40,Impersonal-Accidental,yes,yes,False,False,False,661,1150
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,41,Personal-Instrumental,yes,,,False,True,679,1269
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,42,Impersonal-Accidental,yes,no,True,False,False,1064,744
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,43,Personal-Instrumental,yes,no,True,False,False,454,661
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,373,446
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,45,Personal-Accidental,yes,yes,False,False,False,1026,625
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,46,Impersonal-Instrumental,no,yes,True,False,False,563,844
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,47,Personal-Instrumental,yes,no,True,False,False,632,575
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,48,Impersonal-Instrumental,yes,no,True,False,False,504,754
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,498,781
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,445,791
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,896,1035
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,123,2,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,no,True,False,False,358,743
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,1,Personal-Instrumental,yes,no,True,False,False,703,575
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,2,Impersonal-Accidental,yes,yes,False,False,False,740,531
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,3,Personal-Accidental,yes,no,True,False,False,624,831
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,4,Impersonal-Accidental,no,yes,True,False,False,807,823
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,5,Personal-Accidental,yes,yes,False,False,False,473,514
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,6,Impersonal-Accidental,yes,no,True,False,False,697,1173
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,7,Personal-Instrumental,yes,yes,False,False,False,834,635
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,8,Impersonal-Instrumental,yes,yes,False,False,False,495,948
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,9,Personal-Instrumental,yes,no,True,False,False,798,519
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,10,Impersonal-Instrumental,yes,no,True,False,False,542,790
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,11,Personal-Instrumental,yes,no,True,False,False,948,903
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,12,Impersonal-Instrumental,yes,no,True,False,False,637,885
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,13,Personal-Instrumental,yes,yes,False,False,False,723,539
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,14,Impersonal-Instrumental,yes,no,True,False,False,650,1186
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,15,Personal-Accidental,yes,no,True,False,False,918,851
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,16,Impersonal-Accidental,yes,yes,False,False,False,710,697
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,17,Personal-Instrumental,yes,yes,False,False,False,424,1033
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,18,Impersonal-Accidental,yes,yes,False,False,False,514,1098
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,19,Personal-Instrumental,yes,no,True,False,False,553,855
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,20,Impersonal-Instrumental,yes,,,False,True,564,1225
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,21,Personal-Instrumental,yes,no,True,False,False,579,401
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,22,Impersonal-Instrumental,yes,yes,False,False,False,638,786
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,23,Personal-Accidental,yes,yes,False,False,False,455,712
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,24,Impersonal-Accidental,yes,yes,False,False,False,315,801
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,25,Personal-Instrumental,yes,yes,False,False,False,703,671
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,26,Impersonal-Instrumental,yes,yes,False,False,False,938,658
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,27,Personal-Accidental,yes,yes,False,False,False,466,818
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,28,Impersonal-Accidental,yes,no,True,False,False,385,892
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,29,Personal-Accidental,yes,yes,False,False,False,801,552
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,30,Impersonal-Accidental,yes,no,True,False,False,558,551
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,31,Personal-Instrumental,yes,yes,False,False,False,441,296
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,32,Impersonal-Accidental,yes,yes,False,False,False,392,661
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,33,Personal-Instrumental,yes,no,True,False,False,639,593
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,34,Impersonal-Instrumental,yes,no,True,False,False,758,639
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,35,Personal-Instrumental,yes,yes,False,False,False,351,464
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,36,Impersonal-Instrumental,yes,yes,False,False,False,688,459
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,37,Personal-Instrumental,yes,no,True,False,False,431,857
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,798,440
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,39,Personal-Instrumental,yes,yes,False,False,False,598,610
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,40,Impersonal-Accidental,yes,yes,False,False,False,525,623
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,41,Personal-Instrumental,yes,yes,False,False,False,464,936
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,42,Impersonal-Accidental,yes,yes,False,False,False,933,970
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,43,Personal-Instrumental,yes,yes,False,False,False,506,604
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,474,670
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,45,Personal-Accidental,yes,yes,False,False,False,662,662
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,46,Impersonal-Instrumental,yes,yes,False,False,False,1003,927
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,47,Personal-Instrumental,no,yes,True,False,False,644,441
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,48,Impersonal-Instrumental,yes,yes,False,False,False,623,644
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,705,820
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,no,True,False,False,577,685
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,657,848
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.6,456,3,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,no,True,False,False,366,650
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,1,Personal-Instrumental,yes,yes,False,False,False,717,560
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,2,Impersonal-Accidental,yes,no,True,False,False,315,473
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,3,Personal-Accidental,no,,,False,True,679,1293
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,4,Impersonal-Accidental,no,yes,True,False,False,982,1114
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,5,Personal-Accidental,yes,yes,False,False,False,714,1055
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,6,Impersonal-Accidental,yes,no,True,False,False,326,723
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,7,Personal-Instrumental,yes,no,True,False,False,659,922
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,8,Impersonal-Instrumental,yes,yes,False,False,False,517,822
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,9,Personal-Instrumental,yes,no,True,False,False,485,541
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,10,Impersonal-Instrumental,yes,yes,False,False,False,1114,622
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,11,Personal-Instrumental,yes,yes,False,False,False,654,759
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,12,Impersonal-Instrumental,yes,no,True,False,False,731,597
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,13,Personal-Instrumental,yes,no,True,False,False,678,344
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,14,Impersonal-Instrumental,yes,no,True,False,False,635,690
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,15,Personal-Accidental,yes,yes,False,False,False,534,859
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,16,Impersonal-Accidental,yes,no,True,False,False,505,1185
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,17,Personal-Instrumental,yes,yes,False,False,False,405,515
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,18,Impersonal-Accidental,yes,yes,False,False,False,496,822
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,19,Personal-Instrumental,yes,yes,False,False,False,545,666
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,20,Impersonal-Instrumental,yes,yes,False,False,False,470,529
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,21,Personal-Instrumental,yes,no,True,False,False,463,189
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,22,Impersonal-Instrumental,yes,no,True,False,False,402,745
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,23,Personal-Accidental,yes,yes,False,False,False,798,827
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,24,Impersonal-Accidental,yes,yes,False,False,False,627,552
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,25,Personal-Instrumental,yes,no,True,False,False,651,420
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,26,Impersonal-Instrumental,yes,no,True,False,False,583,1056
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,27,Personal-Accidental,yes,yes,False,False,False,739,677
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,28,Impersonal-Accidental,yes,no,True,False,False,725,401
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,29,Personal-Accidental,yes,no,True,False,False,755,705
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,30,Impersonal-Accidental,yes,yes,False,False,False,556,603
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,31,Personal-Instrumental,yes,yes,False,False,False,485,493
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,32,Impersonal-Accidental,yes,yes,False,False,False,314,808
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,33,Personal-Instrumental,yes,yes,False,False,False,529,793
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,34,Impersonal-Instrumental,yes,yes,False,False,False,767,758
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,35,Personal-Instrumental,yes,no,True,False,False,364,508
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,36,Impersonal-Instrumental,yes,no,True,False,False,486,1066
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,37,Personal-Instrumental,yes,yes,False,False,False,475,844
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,862,480
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,39,Personal-Instrumental,no,yes,True,False,False,944,993
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,40,Impersonal-Accidental,yes,no,True,False,False,823,947
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,41,Personal-Instrumental,yes,yes,False,False,False,908,683
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,42,Impersonal-Accidental,yes,,,False,True,609,1279
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,43,Personal-Instrumental,yes,no,True,False,False,690,408
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,654,294
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,45,Personal-Accidental,yes,no,True,False,False,744,622
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,46,Impersonal-Instrumental,yes,yes,False,False,False,719,642
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,47,Personal-Instrumental,no,yes,True,False,False,409,779
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,48,Impersonal-Instrumental,no,yes,True,False,False,728,699
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,439,762
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,629,1143
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,517,578
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,42,1,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,505,1031
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,1,Personal-Instrumental,no,yes,True,False,False,808,454
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,2,Impersonal-Accidental,yes,no,True,False,False,877,834
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,3,Personal-Accidental,yes,no,True,False,False,1176,721
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,4,Impersonal-Accidental,yes,no,True,False,False,647,674
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,5,Personal-Accidental,yes,yes,False,False,False,624,616
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,6,Impersonal-Accidental,yes,no,True,False,False,571,872
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,7,Personal-Instrumental,yes,no,True,False,False,541,967
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,8,Impersonal-Instrumental,yes,no,True,False,False,590,855
