model,is_reasoning,persona_name,persona_index,system_prompt,temperature,seed,run,dilemma_id,dilemma_category,step1_answer,step2_answer,flipped,step1_parse_failed,step2_parse_failed,step1_thinking_length,step2_thinking_length
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,3,,no,yes,True,False,False,785,836
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,4,,no,yes,True,False,False,876,589
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,5,,yes,yes,False,False,False,917,730
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,6,,yes,yes,False,False,False,739,681
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,7,,yes,no,True,False,False,514,815
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,8,,yes,no,True,False,False,585,972
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,9,,no,yes,True,False,False,566,481
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,10,,no,yes,True,False,False,371,1190
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,11,,yes,no,True,False,False,569,576
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,12,,yes,yes,False,False,False,964,1063
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,13,,yes,no,True,False,False,544,384
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,14,,yes,no,True,False,False,634,1024
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,15,,yes,no,True,False,False,1126,819
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,16,,yes,yes,False,False,False,518,437
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,17,,yes,yes,False,False,False,456,342
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,18,,yes,yes,False,False,False,586,396
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,19,,yes,yes,False,False,False,526,1205
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,20,,yes,no,True,False,False,393,880
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,21,,yes,no,True,False,False,380,528
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,22,,yes,yes,False,False,False,635,565
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,23,,yes,,,False,True,400,1290
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,24,,yes,yes,False,False,False,608,889
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,25,,no,yes,True,False,False,533,529
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,26,,yes,,,False,True,479,1275
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,27,,yes,yes,False,False,False,670,829
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,28,,yes,no,True,False,False,411,796
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,29,,yes,yes,False,False,False,528,586
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,30,,yes,yes,False,False,False,518,664
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,31,,yes,yes,False,False,False,479,708
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,32,,yes,yes,False,False,False,398,435
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,33,,no,yes,True,False,False,547,295
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,34,,yes,yes,False,False,False,603,515
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,35,,yes,yes,False,False,False,516,696
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,36,,yes,yes,False,False,False,479,438
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,37,,yes,yes,False,False,False,491,716
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,38,,yes,yes,False,False,False,869,607
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,39,,yes,yes,False,False,False,712,543
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,40,,yes,yes,False,False,False,372,349
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,41,,yes,yes,False,False,False,457,427
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,42,,yes,,,False,True,690,1264
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,43,,yes,no,True,False,False,432,321
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,44,,yes,yes,False,False,False,574,636
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,45,,yes,yes,False,False,False,424,788
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,46,,yes,no,True,False,False,677,482
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,47,,yes,no,True,False,False,463,566
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,48,,yes,no,True,False,False,880,880
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,49,,yes,yes,False,False,False,314,999
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,50,,yes,yes,False,False,False,506,772
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,51,,yes,yes,False,False,False,394,832
deepseek-r1-distill-qwen-7b,True,empty,1,,0.6,456,3,52,,yes,yes,False,False,False,411,531
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,1,,yes,yes,False,False,False,372,702
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,2,,yes,yes,False,False,False,602,666
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,3,,no,,,False,True,367,1258
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,4,,,,,True,True,1265,0
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,5,,yes,yes,False,False,False,551,434
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,6,,yes,yes,False,False,False,655,767
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,7,,yes,yes,False,False,False,612,876
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,8,,yes,yes,False,False,False,385,792
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,9,,no,yes,True,False,False,636,482
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,10,,no,yes,True,False,False,612,579
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,11,,yes,yes,False,False,False,743,926
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,12,,yes,no,True,False,False,1014,931
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,13,,yes,yes,False,False,False,958,502
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,14,,yes,yes,False,False,False,661,987
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,15,,yes,yes,False,False,False,587,751
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,16,,yes,yes,False,False,False,491,573
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,17,,no,yes,True,False,False,708,553
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,18,,yes,yes,False,False,False,881,548
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,19,,yes,no,True,False,False,436,671
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,20,,yes,yes,False,False,False,523,840
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,21,,no,no,False,False,False,655,526
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,22,,yes,yes,False,False,False,346,524
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,23,,yes,yes,False,False,False,853,517
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,24,,yes,yes,False,False,False,1064,519
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,25,,no,yes,True,False,False,661,1019
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,26,,yes,yes,False,False,False,957,615
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,27,,yes,yes,False,False,False,346,634
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,28,,yes,yes,False,False,False,604,512
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,29,,yes,no,True,False,False,481,487
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,30,,yes,no,True,False,False,620,646
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,31,,yes,no,True,False,False,578,694
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,32,,yes,no,True,False,False,387,735
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,33,,yes,no,True,False,False,805,482
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,34,,yes,yes,False,False,False,448,611
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,35,,yes,yes,False,False,False,722,534
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,36,,yes,yes,False,False,False,645,928
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,37,,yes,yes,False,False,False,628,917
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,38,,yes,yes,False,False,False,585,899
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,39,,yes,no,True,False,False,569,740
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,40,,yes,yes,False,False,False,539,434
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,41,,yes,yes,False,False,False,561,591
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,42,,yes,yes,False,False,False,490,1119
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,43,,yes,yes,False,False,False,353,530
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,44,,yes,yes,False,False,False,490,299
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,45,,yes,no,True,False,False,517,400
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,46,,yes,no,True,False,False,715,927
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,47,,yes,no,True,False,False,627,510
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,48,,yes,yes,False,False,False,575,884
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,49,,yes,yes,False,False,False,715,842
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,50,,yes,no,True,False,False,501,525
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,51,,yes,yes,False,False,False,346,712
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,42,1,52,,yes,yes,False,False,False,588,457
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,1,,yes,no,True,False,False,560,888
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,2,,yes,yes,False,False,False,454,568
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,3,,yes,yes,False,False,False,875,560
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,4,,yes,no,True,False,False,816,773
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,5,,yes,yes,False,False,False,671,501
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,6,,yes,yes,False,False,False,674,598
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,7,,yes,no,True,False,False,416,654
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,8,,yes,yes,False,False,False,853,738
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,9,,yes,no,True,False,False,950,540
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,10,,no,no,False,False,False,540,827
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,11,,yes,no,True,False,False,441,575
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,12,,yes,no,True,False,False,778,609
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,13,,yes,yes,False,False,False,757,699
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,14,,yes,no,True,False,False,835,554
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,15,,yes,,,False,True,737,1252
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,16,,yes,yes,False,False,False,444,732
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,17,,yes,yes,False,False,False,584,503
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,18,,yes,yes,False,False,False,304,454
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,19,,yes,yes,False,False,False,460,522
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,20,,yes,yes,False,False,False,775,642
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,21,,no,yes,True,False,False,854,629
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,22,,yes,,,False,True,891,1245
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,23,,yes,yes,False,False,False,567,683
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,24,,,,,True,True,1301,0
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,25,,yes,no,True,False,False,659,832
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,26,,yes,yes,False,False,False,958,744
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,27,,yes,no,True,False,False,625,606
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,28,,yes,yes,False,False,False,832,858
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,29,,yes,yes,False,False,False,836,794
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,30,,yes,,,False,True,415,1208
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,31,,yes,yes,False,False,False,401,557
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,32,,yes,yes,False,False,False,686,830
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,33,,no,yes,True,False,False,858,462
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,34,,yes,no,True,False,False,620,456
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,35,,yes,yes,False,False,False,325,903
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,36,,yes,yes,False,False,False,624,606
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,37,,yes,yes,False,False,False,541,740
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,38,,yes,yes,False,False,False,757,341
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,39,,yes,yes,False,False,False,697,1054
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,40,,yes,yes,False,False,False,673,902
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,41,,yes,yes,False,False,False,625,953
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,42,,yes,yes,False,False,False,798,676
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,43,,yes,yes,False,False,False,393,691
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,44,,yes,yes,False,False,False,587,688
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,45,,yes,no,True,False,False,1063,1171
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,46,,yes,,,False,True,758,1262
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,47,,no,no,False,False,False,470,849
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,48,,yes,no,True,False,False,696,723
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,49,,yes,yes,False,False,False,965,926
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,50,,yes,yes,False,False,False,637,751
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,51,,yes,yes,False,False,False,639,423
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,123,2,52,,yes,yes,False,False,False,708,762
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,1,,yes,yes,False,False,False,507,766
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,2,,yes,yes,False,False,False,468,473
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,3,,yes,yes,False,False,False,701,667
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,4,,no,yes,True,False,False,1097,1175
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,5,,yes,yes,False,False,False,526,342
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,6,,yes,yes,False,False,False,449,776
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,7,,yes,no,True,False,False,725,891
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,8,,yes,yes,False,False,False,712,450
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,9,,yes,no,True,False,False,936,1102
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,10,,,,,True,True,1310,0
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,11,,yes,yes,False,False,False,754,490
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,12,,yes,yes,False,False,False,692,951
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,13,,yes,yes,False,False,False,584,1252
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,14,,yes,no,True,False,False,397,661
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,15,,yes,no,True,False,False,844,823
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,16,,yes,,,False,True,1285,1234
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,17,,yes,yes,False,False,False,601,647
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,18,,yes,yes,False,False,False,454,837
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,19,,yes,no,True,False,False,647,877
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,20,,,,,True,True,1244,0
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,21,,yes,no,True,False,False,468,510
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,22,,yes,yes,False,False,False,357,1028
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,23,,yes,yes,False,False,False,643,924
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,24,,yes,yes,False,False,False,473,767
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,25,,no,yes,True,False,False,852,689
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,26,,yes,yes,False,False,False,565,890
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,27,,yes,no,True,False,False,580,705
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,28,,yes,yes,False,False,False,343,676
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,29,,yes,,,False,True,405,1295
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,30,,no,yes,True,False,False,779,853
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,31,,yes,yes,False,False,False,459,510
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,32,,yes,yes,False,False,False,413,369
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,33,,no,yes,True,False,False,685,1015
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,34,,yes,no,True,False,False,614,1165
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,35,,yes,no,True,False,False,734,393
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,36,,yes,no,True,False,False,677,486
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,37,,yes,no,True,False,False,1011,716
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,38,,yes,yes,False,False,False,894,549
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,39,,yes,yes,False,False,False,541,474
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,40,,yes,yes,False,False,False,462,402
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,41,,yes,yes,False,False,False,498,520
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,42,,yes,,,False,True,707,1262
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,43,,yes,yes,False,False,False,805,783
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,44,,yes,yes,False,False,False,895,410
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,45,,yes,yes,False,False,False,561,801
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,46,,yes,yes,False,False,False,480,593
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,47,,no,no,False,False,False,445,1029
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,48,,no,yes,True,False,False,680,657
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,49,,yes,no,True,False,False,477,509
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,50,,yes,no,True,False,False,660,765
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,51,,yes,yes,False,False,False,593,633
deepseek-r1-distill-qwen-7b,True,empty,1,,0.7,456,3,52,,yes,yes,False,False,False,339,517
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,1,,yes,yes,False,False,False,571,611
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,2,,yes,yes,False,False,False,427,455
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,3,,no,no,False,False,False,340,634
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,4,,no,yes,True,False,False,1027,933
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,5,,yes,yes,False,False,False,908,601
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,6,,yes,yes,False,False,False,550,610
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,7,,yes,yes,False,False,False,655,539
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,8,,yes,yes,False,False,False,888,687
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,9,,yes,yes,False,False,False,630,990
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,10,,yes,no,True,False,False,708,890
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,11,,yes,yes,False,False,False,436,947
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,12,,yes,no,True,False,False,904,419
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,13,,yes,yes,False,False,False,388,705
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,14,,yes,yes,False,False,False,628,718
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,15,,,,,True,True,1312,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,16,,yes,yes,False,False,False,766,534
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,17,,yes,no,True,False,False,816,620
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,18,,yes,no,True,False,False,595,939
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,19,,yes,yes,False,False,False,528,573
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,20,,yes,yes,False,False,False,592,584
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,21,,yes,no,True,False,False,370,278
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,22,,yes,yes,False,False,False,468,708
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,23,,yes,yes,False,False,False,536,713
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,24,,yes,yes,False,False,False,525,593
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,25,,no,no,False,False,False,750,553
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,26,,yes,no,True,False,False,693,965
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,27,,yes,yes,False,False,False,261,636
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,28,,yes,yes,False,False,False,1154,502
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,29,,yes,yes,False,False,False,550,416
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,30,,no,yes,True,False,False,477,526
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,31,,yes,yes,False,False,False,386,628
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,32,,yes,yes,False,False,False,285,454
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,33,,yes,yes,False,False,False,566,558
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,34,,yes,yes,False,False,False,826,873
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,35,,yes,yes,False,False,False,574,493
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,36,,yes,yes,False,False,False,482,726
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,37,,yes,yes,False,False,False,651,521
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,38,,yes,yes,False,False,False,403,948
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,39,,yes,yes,False,False,False,506,732
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,40,,yes,yes,False,False,False,699,783
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,41,,yes,yes,False,False,False,596,688
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,42,,,,,True,True,1269,0
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,43,,yes,yes,False,False,False,461,873
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,44,,yes,yes,False,False,False,419,672
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,45,,yes,no,True,False,False,580,422
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,46,,yes,no,True,False,False,444,766
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,47,,no,yes,True,False,False,352,500
deepseek-r1-distill-qwen-7b,True,helpful,2,You are a helpful assistant.,0.5,42,1,48,,,,,True,True,1298,0
